E: First Name,E: Last Name,E: Payee Plaid Id,E: Payee Loan Account #,Full Name,Merchant ID
Reginald,Davis,ins_116527,67018547,Reginald Davis,0
Bridgette,Jacobson,ins_116304,40286456,Bridgette Jacobson,0
Makenzie,Sporer,ins_116304,11065057,Makenzie Sporer,0
Enoch,Schumm,ins_116248,12293503,Enoch Schumm,0
Colten,Nolan,ins_108798,59457008,Colten Nolan,0
Shanna,Lehner,ins_116945,79851664,Shanna Lehner,0
Stephanie,Hayes,ins_116304,45251202,Stephanie Hayes,0
Gerard,Skiles,ins_116304,65633597,Gerard Skiles,0
Yasmin,Kilback,ins_116248,28822679,Yasmin Kilback,0
Lenora,Lubowitz,ins_116944,07789749,Lenora Lubowitz,0
Branson,Murray,ins_116945,14200027,Branson Murray,0
Aniya,Konopelski,ins_116945,49176205,Aniya Konopelski,0
Ronny,Will,ins_108798,85312040,Ronny Will,0
Walton,Ziemann,ins_116947,57475912,Walton Ziemann,0
Rebeka,Runte,ins_116866,91703313,Rebeka Runte,0
Randall,Wisozk,ins_116947,57380489,Randall Wisozk,0
Kaya,Torp,ins_116866,86943779,Kaya Torp,0
Stevie,Mante,ins_116866,01566955,Stevie Mante,0
Merlin,Macejkovic,ins_116950,48351230,Merlin Macejkovic,0
Danyka,Nienow,ins_116944,70282675,Danyka Nienow,0
Marc,O'Connell,ins_116866,41860355,Marc O'Connell,0
Robyn,Ritchie,ins_116945,53704015,Robyn Ritchie,0
Colt,Bergstrom,ins_116866,10347421,Colt Bergstrom,0
Dena,Larkin,ins_116527,93781772,Dena Larkin,0
Milo,Konopelski,ins_116304,13510391,Milo Konopelski,0
Cornell,Krajcik,ins_116527,68008720,Cornell Krajcik,0
Amanda,Lueilwitz,ins_116944,61776980,Amanda Lueilwitz,0
Braxton,Rohan,ins_116861,33485300,Braxton Rohan,0
Judson,Murray,ins_116866,00921533,Judson Murray,0
Camille,Rutherford,ins_116248,86303439,Camille Rutherford,0
Oma,Effertz,ins_116950,00095426,Oma Effertz,0
Earnest,Zulauf,ins_116866,58291508,Earnest Zulauf,0
Georgiana,Waters,ins_108798,57654451,Georgiana Waters,0
Roderick,Lynch,ins_116866,44067498,Roderick Lynch,0
Gayle,Jones,ins_116527,32617981,Gayle Jones,0
Myrtie,VonRueden,ins_116947,33037774,Myrtie VonRueden,0
Mollie,Kohler,ins_116861,02262680,Mollie Kohler,0
Trystan,Zieme,ins_116944,28263567,Trystan Zieme,0
Myrna,Reilly,ins_116304,46903122,Myrna Reilly,0
Rita,Daniel,ins_116248,10860897,Rita Daniel,0
Kaylin,Kunde,ins_116861,45659207,Kaylin Kunde,0
Lia,Adams,ins_116944,10445846,Lia Adams,0
Alexys,Jast,ins_116950,67298831,Alexys Jast,0
Jamaal,Nolan,ins_116947,94258299,Jamaal Nolan,0
Mina,Crist,ins_116866,47300573,Mina Crist,0
Rahul,Skiles,ins_116527,78253877,Rahul Skiles,0
Sabryna,Collier,ins_108798,19405734,Sabryna Collier,0
Marie,Douglas,ins_116861,71612656,Marie Douglas,0
Ava,Hessel,ins_116945,97175863,Ava Hessel,0
Mauricio,Mayert,ins_116304,12268384,Mauricio Mayert,0
Erick,VonRueden,ins_116866,92535893,Erick VonRueden,0
Luz,Hahn,ins_108798,17262827,Luz Hahn,0
Davin,Franecki,ins_116861,24164466,Davin Franecki,0
Nyah,Hayes,ins_116248,50712953,Nyah Hayes,0
Alexandrea,Jenkins,ins_116947,75184188,Alexandrea Jenkins,0
Jaylon,Auer,ins_116944,43025767,Jaylon Auer,0
Ludwig,Littel,ins_116866,35561958,Ludwig Littel,0
Anabelle,Mraz,ins_116861,69075116,Anabelle Mraz,0
Cameron,Hermann,ins_116944,29429071,Cameron Hermann,0
Queen,Schulist,ins_116945,38022934,Queen Schulist,0
Sincere,Botsford,ins_116947,38597299,Sincere Botsford,0
Idella,Lebsack,ins_116947,64214925,Idella Lebsack,0
Carson,Cummerata,ins_116950,88140172,Carson Cummerata,0
Evalyn,Tremblay,ins_116950,54779642,Evalyn Tremblay,0
Darlene,Romaguera,ins_108798,22787167,Darlene Romaguera,0
Lavada,Vandervort,ins_116304,17438777,Lavada Vandervort,0
Karley,Streich,ins_116527,85629955,Karley Streich,0
Forrest,Franecki,ins_116950,83955240,Forrest Franecki,0
Gus,Rogahn,ins_116866,48690146,Gus Rogahn,0
Yvonne,Koss,ins_116527,50206561,Yvonne Koss,0
Monica,Ullrich,ins_116304,84013930,Monica Ullrich,0
Chelsie,Hauck,ins_116944,88869224,Chelsie Hauck,0
Yasmine,Sipes,ins_116950,06809407,Yasmine Sipes,0
Penelope,Sporer,ins_108798,68931747,Penelope Sporer,0
Paolo,Halvorson,ins_116861,80524442,Paolo Halvorson,0
Conrad,Jenkins,ins_116866,32773532,Conrad Jenkins,0
Mariane,Turner,ins_116248,70952331,Mariane Turner,0
Sylvia,Gibson,ins_116527,16787847,Sylvia Gibson,0
Rosalinda,Cassin,ins_116866,35402584,Rosalinda Cassin,0
Gaston,Gislason,ins_116248,26111129,Gaston Gislason,0
Eleazar,Keebler,ins_116248,50294098,Eleazar Keebler,0
Kylie,Reynolds,ins_116950,19226286,Kylie Reynolds,0
Cory,Wisozk,ins_116944,09581948,Cory Wisozk,0
Freddie,Toy,ins_116866,41151819,Freddie Toy,0
Vicente,Swaniawski,ins_116861,30280479,Vicente Swaniawski,0
Rory,Goodwin,ins_116304,85174612,Rory Goodwin,0
Mervin,Conroy,ins_116944,42727960,Mervin Conroy,0
Cayla,Donnelly,ins_116866,99948327,Cayla Donnelly,0
Sim,Rohan,ins_108798,65571101,Sim Rohan,0
Adela,Kulas,ins_116866,63772695,Adela Kulas,0
Elise,Powlowski,ins_116861,24197391,Elise Powlowski,0
Demetris,Hoppe,ins_116945,53368429,Demetris Hoppe,0
Aiyana,Cummings,ins_116866,88489774,Aiyana Cummings,0
Elouise,Funk,ins_116861,28518264,Elouise Funk,0
Nelle,Jones,ins_116947,95032364,Nelle Jones,0
Shane,Blick,ins_108798,95907178,Shane Blick,0
Mercedes,Becker,ins_116947,08495942,Mercedes Becker,0
Alexander,Herman,ins_116248,05688810,Alexander Herman,0
Jarrell,Schultz,ins_116861,52654150,Jarrell Schultz,0
Kailee,D'Amore,ins_116950,61874674,Kailee D'Amore,0
Zechariah,Schumm,ins_116861,22492468,Zechariah Schumm,0
Josianne,Stark,ins_116947,18989635,Josianne Stark,0
Reta,Labadie,ins_116945,41950059,Reta Labadie,0
Reuben,Hauck,ins_116248,50149355,Reuben Hauck,0
Geovany,Waters,ins_116944,13710478,Geovany Waters,0
Janae,Parker,ins_116947,21130641,Janae Parker,0
Ramona,Weimann,ins_116527,00446413,Ramona Weimann,0
Ian,Bosco,ins_116861,70050607,Ian Bosco,0
Jakayla,Hettinger,ins_116945,14072611,Jakayla Hettinger,0
Flavio,Senger,ins_116950,31636473,Flavio Senger,0
Rafael,Mante,ins_116861,69339879,Rafael Mante,0
Erin,Lebsack,ins_116527,78417559,Erin Lebsack,0
Shanna,McKenzie,ins_108798,31001178,Shanna McKenzie,0
Candelario,Wehner,ins_116304,60852061,Candelario Wehner,0
Levi,Runolfsson,ins_108798,34116643,Levi Runolfsson,0
Bartholome,Spencer,ins_116304,84545676,Bartholome Spencer,0
Mable,Morar,ins_116945,42203293,Mable Morar,0
Harmon,Kohler,ins_116945,87901394,Harmon Kohler,0
Keenan,Larson,ins_116248,09347190,Keenan Larson,0
Braulio,Yundt,ins_116945,47973806,Braulio Yundt,0
Rupert,Howe,ins_116950,81863206,Rupert Howe,0
Damaris,Jerde,ins_116950,13146568,Damaris Jerde,0
Israel,Boyle,ins_116527,18843470,Israel Boyle,0
Berenice,Heidenreich,ins_116950,20648265,Berenice Heidenreich,0
Andrew,Kuvalis,ins_116866,54322052,Andrew Kuvalis,0
Malvina,Purdy,ins_116866,65324014,Malvina Purdy,0
Ramiro,Dach,ins_116861,12636625,Ramiro Dach,0
Abbie,Smitham,ins_116304,38983941,Abbie Smitham,0
Kaia,Pacocha,ins_108798,87606523,Kaia Pacocha,0
Tanya,Willms,ins_116944,48229657,Tanya Willms,0
Leif,Bernier,ins_116248,93078561,Leif Bernier,0
Ronaldo,Treutel,ins_116950,49218453,Ronaldo Treutel,0
Baby,Barrows,ins_116304,88677101,Baby Barrows,0
Jordi,Collier,ins_116866,55283194,Jordi Collier,0
Mireille,Torp,ins_116304,42191811,Mireille Torp,0
Hans,Carroll,ins_116304,00196394,Hans Carroll,0
Edyth,Beatty,ins_116947,01969002,Edyth Beatty,0
Eden,Kuhn,ins_116248,34612884,Eden Kuhn,0
Margarita,Romaguera,ins_116866,33337412,Margarita Romaguera,0
Rogers,Johnson,ins_108798,50670817,Rogers Johnson,0
Kaitlin,Predovic,ins_116304,76999408,Kaitlin Predovic,0
Jettie,Stroman,ins_116944,66957471,Jettie Stroman,0
Lane,Kirlin,ins_108798,03659537,Lane Kirlin,0
Seamus,Brown,ins_116944,99818362,Seamus Brown,0
Reba,Greenfelder,ins_116304,11512642,Reba Greenfelder,0
General,McDermott,ins_116304,57354943,General McDermott,0
Lacy,Trantow,ins_116861,43112825,Lacy Trantow,0
Sabrina,Runte,ins_116527,86730973,Sabrina Runte,0
Mylene,Heller,ins_116866,96485788,Mylene Heller,0
Rosamond,Weissnat,ins_116248,80394235,Rosamond Weissnat,0
Davion,Considine,ins_108798,72648495,Davion Considine,0
Chester,Hauck,ins_116861,30848779,Chester Hauck,0
Rolando,Murazik,ins_116861,65843612,Rolando Murazik,0
Christopher,Auer,ins_108798,38078099,Christopher Auer,0
Lavada,Bartell,ins_116950,54663752,Lavada Bartell,0
Eloise,Barton,ins_116866,52432742,Eloise Barton,0
Ellis,Marquardt,ins_116861,44700964,Ellis Marquardt,0
Claude,Corwin,ins_108798,95754450,Claude Corwin,0
Ottis,Herzog,ins_116944,56044567,Ottis Herzog,0
Deonte,Schumm,ins_116950,03854128,Deonte Schumm,0
Fernando,Wisozk,ins_116944,20699228,Fernando Wisozk,0
Sammy,Mayert,ins_116950,86704295,Sammy Mayert,0
Deontae,Feil,ins_116304,94654410,Deontae Feil,0
Robb,Vandervort,ins_116861,33913035,Robb Vandervort,0
Queenie,Bruen,ins_116304,38544264,Queenie Bruen,0
Davon,Ankunding,ins_116304,97330744,Davon Ankunding,0
Will,Goldner,ins_116947,99479054,Will Goldner,0
Collin,Blanda,ins_108798,63158621,Collin Blanda,0
Juliet,Buckridge,ins_116947,88810004,Juliet Buckridge,0
Nona,Kutch,ins_116861,94622942,Nona Kutch,0
Brady,Cole,ins_116248,34336018,Brady Cole,0
Melany,Bradtke,ins_116866,31177357,Melany Bradtke,0
Chyna,Durgan,ins_116945,61453607,Chyna Durgan,0
Andy,Frami,ins_116950,62208624,Andy Frami,0
Juana,McClure,ins_116866,18867476,Juana McClure,0
Raymundo,Kreiger,ins_116304,44788438,Raymundo Kreiger,0
Raphael,Hintz,ins_116861,78643705,Raphael Hintz,0
Ernestine,Rutherford,ins_108798,85712050,Ernestine Rutherford,0
Reta,Labadie,ins_116304,69574490,Reta Labadie,0
Rusty,Schimmel,ins_116950,78713049,Rusty Schimmel,0
Andy,Frami,ins_108798,26008144,Andy Frami,0
Kennedi,Ullrich,ins_116945,89124886,Kennedi Ullrich,0
Desmond,Cronin,ins_108798,24922315,Desmond Cronin,0
Hailie,Dach,ins_116861,49220995,Hailie Dach,0
Jayden,Treutel,ins_116861,75521819,Jayden Treutel,0
Elyssa,Ruecker,ins_116944,49078458,Elyssa Ruecker,0
Gia,Hayes,ins_116947,08384315,Gia Hayes,0
Betty,Walsh,ins_116304,56261089,Betty Walsh,0
Clementina,Erdman,ins_116248,81493584,Clementina Erdman,0
Asia,Thompson,ins_116866,85852146,Asia Thompson,0
Keyon,Murphy,ins_116248,86370018,Keyon Murphy,0
Taryn,Wunsch,ins_116861,04337494,Taryn Wunsch,0
Jevon,McGlynn,ins_116248,44860102,Jevon McGlynn,0
Tyra,Tillman,ins_116947,65866822,Tyra Tillman,0
Monte,Marks,ins_116861,44995092,Monte Marks,0
Garth,Grant,ins_116527,85627272,Garth Grant,0
Afton,Haag,ins_116947,56365575,Afton Haag,0
Carmine,Schroeder,ins_116947,67207823,Carmine Schroeder,0
Abdul,Wuckert,ins_116950,10494909,Abdul Wuckert,0
Gonzalo,Strosin,ins_116248,51126877,Gonzalo Strosin,0
Wallace,Nolan,ins_116945,00645023,Wallace Nolan,0
Amanda,Gusikowski,ins_116866,81677258,Amanda Gusikowski,0
Lysanne,Kuphal,ins_116866,81776163,Lysanne Kuphal,0
Kevon,Harris,ins_116527,38087677,Kevon Harris,0
Toni,Buckridge,ins_116248,70925100,Toni Buckridge,0
Wiley,Brakus,ins_116248,60743050,Wiley Brakus,0
Cynthia,Koepp,ins_108798,21130045,Cynthia Koepp,0
Ettie,Stiedemann,ins_116866,95896739,Ettie Stiedemann,0
Montana,Herman,ins_116866,94447127,Montana Herman,0
Elisha,Bashirian,ins_116947,78015926,Elisha Bashirian,0
Nathanial,Vandervort,ins_116866,58178002,Nathanial Vandervort,0
Rossie,Kuphal,ins_116945,91355676,Rossie Kuphal,0
Jocelyn,Conroy,ins_116527,28690682,Jocelyn Conroy,0
Jarvis,Auer,ins_116248,76385171,Jarvis Auer,0
Vernon,Brown,ins_116866,37042353,Vernon Brown,0
Lamont,Beahan,ins_116947,83760515,Lamont Beahan,0
Rogers,Johnson,ins_116866,79147728,Rogers Johnson,0
Rozella,Harvey,ins_116866,99606394,Rozella Harvey,0
Waylon,Mills,ins_116866,81391488,Waylon Mills,0
Domenic,Bayer,ins_116866,24119157,Domenic Bayer,0
Derrick,Johnston,ins_116861,65420067,Derrick Johnston,0
Pearl,Stehr,ins_116866,79544011,Pearl Stehr,0
Madisyn,Kuvalis,ins_116866,70622710,Madisyn Kuvalis,0
Jannie,Feest,ins_116861,78582885,Jannie Feest,0
Henri,Cole,ins_116945,17621974,Henri Cole,0
Shany,Lowe,ins_116945,50355708,Shany Lowe,0
Gilda,Pfeffer,ins_116248,23786441,Gilda Pfeffer,0
Carolina,Morar,ins_116944,35763344,Carolina Morar,0
Shawna,Padberg,ins_116945,73560331,Shawna Padberg,0
Maeve,Bergstrom,ins_116866,44870628,Maeve Bergstrom,0
Andreanne,Walsh,ins_116248,47548582,Andreanne Walsh,0
Deshaun,Mayer,ins_116866,15332643,Deshaun Mayer,0
Osvaldo,Hauck,ins_116866,66914866,Osvaldo Hauck,0
Mitchel,Trantow,ins_116527,46122019,Mitchel Trantow,0
Magnus,Shanahan,ins_116866,31229842,Magnus Shanahan,0
Hadley,Hoppe,ins_116248,28508421,Hadley Hoppe,0
Margie,Durgan,ins_116861,68693033,Margie Durgan,0
Davion,Considine,ins_116950,42236799,Davion Considine,0
Murl,Schiller,ins_116248,85453810,Murl Schiller,0
Bobby,Nolan,ins_116947,67275210,Bobby Nolan,0
Oswaldo,Deckow,ins_116950,26185757,Oswaldo Deckow,0
Margarete,Metz,ins_116950,31531635,Margarete Metz,0
Danial,Jerde,ins_116866,06744974,Danial Jerde,0
Demetris,Brekke,ins_116861,34092948,Demetris Brekke,0
Guillermo,Robel,ins_116950,84721878,Guillermo Robel,0
Noemy,Terry,ins_116861,78467908,Noemy Terry,0
Lacy,Trantow,ins_116944,21906743,Lacy Trantow,0
Evalyn,Ziemann,ins_116304,44028626,Evalyn Ziemann,0
Leanne,Ankunding,ins_116304,07583606,Leanne Ankunding,0
Alexa,Lemke,ins_116944,07024195,Alexa Lemke,0
Domenico,Weber,ins_108798,33022688,Domenico Weber,0
Jakayla,Hettinger,ins_116950,25509366,Jakayla Hettinger,0
Heidi,Flatley,ins_116944,35213534,Heidi Flatley,0
Ricky,Feil,ins_116944,42386527,Ricky Feil,0
Dakota,Gusikowski,ins_116304,24933849,Dakota Gusikowski,0
Rachelle,Rempel,ins_116304,39138492,Rachelle Rempel,0
Wallace,Welch,ins_116866,61568311,Wallace Welch,0
Domingo,Schaefer,ins_116304,61384146,Domingo Schaefer,0
Riley,Brekke,ins_116950,99936834,Riley Brekke,0
Amanda,Lueilwitz,ins_116947,98427957,Amanda Lueilwitz,0
Chaim,Raynor,ins_116947,44474266,Chaim Raynor,0
Sally,Flatley,ins_116304,83923934,Sally Flatley,0
Deonte,Schumm,ins_116304,75310535,Deonte Schumm,0
Christiana,Zemlak,ins_116248,75165137,Christiana Zemlak,0
Rozella,Okuneva,ins_116945,63201630,Rozella Okuneva,0
Myriam,Hamill,ins_108798,43659468,Myriam Hamill,0
Ephraim,Robel,ins_116527,96680710,Ephraim Robel,0
Vallie,Hettinger,ins_116950,77538019,Vallie Hettinger,0
Marco,Abbott,ins_116950,35184094,Marco Abbott,0
Efren,Wehner,ins_116947,53705167,Efren Wehner,0
Akeem,Anderson,ins_116861,69087888,Akeem Anderson,0
Rodolfo,Paucek,ins_116866,66448619,Rodolfo Paucek,0
Weston,Strosin,ins_116866,62528359,Weston Strosin,0
Viola,Jacobi,ins_116861,39164669,Viola Jacobi,0
Jabari,Turcotte,ins_116945,29638536,Jabari Turcotte,0
Rita,Daniel,ins_116248,63863997,Rita Daniel,0
Sid,Blanda,ins_116950,05077382,Sid Blanda,0
Maye,Kemmer,ins_116304,77516304,Maye Kemmer,0
Wilma,Casper,ins_116866,04296308,Wilma Casper,0
Keanu,Sipes,ins_116304,89907139,Keanu Sipes,0
Queen,Davis,ins_116304,72282113,Queen Davis,0
Clement,Heathcote,ins_116950,30903706,Clement Heathcote,0
Dina,Bahringer,ins_116944,30070819,Dina Bahringer,0
Kali,Fahey,ins_116945,34273526,Kali Fahey,0
Sigmund,Sporer,ins_108798,09872064,Sigmund Sporer,0
Arthur,Hoeger,ins_108798,14221689,Arthur Hoeger,0
Jaylin,Fadel,ins_108798,34237690,Jaylin Fadel,0
Edythe,Towne,ins_116944,68523054,Edythe Towne,0
Tiffany,Hane,ins_116861,98311650,Tiffany Hane,0
Vella,Rutherford,ins_116945,88798006,Vella Rutherford,0
Buck,Hodkiewicz,ins_108798,80561094,Buck Hodkiewicz,0
Harrison,Stamm,ins_116947,88274892,Harrison Stamm,0
Yasmine,Bogan,ins_116950,05651743,Yasmine Bogan,0
Holden,Ledner,ins_116950,98696783,Holden Ledner,0
Maximillian,Baumbach,ins_116866,06775068,Maximillian Baumbach,0
Ricky,Jacobson,ins_116861,69534809,Ricky Jacobson,0
Marcelo,Stamm,ins_116945,22922429,Marcelo Stamm,0
Hayden,Walsh,ins_116248,53425591,Hayden Walsh,0
Aracely,King,ins_116866,78571452,Aracely King,0
Jarrell,Wuckert,ins_116866,20326910,Jarrell Wuckert,0
Mauricio,Hansen,ins_116861,43522084,Mauricio Hansen,0
Riley,Veum,ins_116944,58833854,Riley Veum,0
Lorenzo,Flatley,ins_116866,96084522,Lorenzo Flatley,0
Ayden,Pacocha,ins_116945,28853513,Ayden Pacocha,0
Georgette,Cormier,ins_116950,70404579,Georgette Cormier,0
Ignacio,Veum,ins_116950,80007428,Ignacio Veum,0
Ozella,Donnelly,ins_116950,91184748,Ozella Donnelly,0
Jack,Lowe,ins_116866,23939061,Jack Lowe,0
Kristoffer,Hansen,ins_116944,48908970,Kristoffer Hansen,0
Pat,Walter,ins_116861,61553881,Pat Walter,0
Darron,Dach,ins_116304,96331920,Darron Dach,0
Camden,Zemlak,ins_116248,53154381,Camden Zemlak,0
Hosea,Bechtelar,ins_116950,20262071,Hosea Bechtelar,0
Scot,Feest,ins_116304,71802512,Scot Feest,0
Erin,Lebsack,ins_108798,34476035,Erin Lebsack,0
Stevie,King,ins_116527,74371440,Stevie King,0
Juston,Ritchie,ins_116947,96893837,Juston Ritchie,0
Ashlee,Runte,ins_116945,26266215,Ashlee Runte,0
Vicenta,Beahan,ins_116527,23977364,Vicenta Beahan,0
Verona,Denesik,ins_108798,63552225,Verona Denesik,0
Maybelle,Bednar,ins_116944,35412433,Maybelle Bednar,0
Bernhard,Zieme,ins_116947,79573675,Bernhard Zieme,0
Leonel,Mann,ins_116944,31898139,Leonel Mann,0
Stefan,Kunze,ins_108798,86068105,Stefan Kunze,0
Alexander,Gusikowski,ins_116944,31526733,Alexander Gusikowski,0
Mac,Hodkiewicz,ins_116945,38307425,Mac Hodkiewicz,0
Holly,Flatley,ins_116944,67881670,Holly Flatley,0
Samanta,Feeney,ins_108798,20049101,Samanta Feeney,0
Lexi,Cassin,ins_116944,99599972,Lexi Cassin,0
Lexi,McGlynn,ins_116861,18417137,Lexi McGlynn,0
Zane,Dare,ins_116945,41427565,Zane Dare,0
Birdie,Jacobs,ins_116950,68132633,Birdie Jacobs,0
Brett,Bahringer,ins_116304,48241978,Brett Bahringer,0
Jerome,Davis,ins_116945,94574292,Jerome Davis,0
Rod,Rogahn,ins_116527,66523008,Rod Rogahn,0
Andreanne,Walsh,ins_116947,73979181,Andreanne Walsh,0
Mariana,Hermiston,ins_116866,74409784,Mariana Hermiston,0
Kiarra,Buckridge,ins_116944,72928547,Kiarra Buckridge,0
Antonietta,Emmerich,ins_116866,81481104,Antonietta Emmerich,0
Lewis,Blanda,ins_116304,55664157,Lewis Blanda,0
Audrey,Lemke,ins_116944,83157977,Audrey Lemke,0
Maeve,Reichert,ins_116527,33708082,Maeve Reichert,0
Bryon,Keeling,ins_116527,15192461,Bryon Keeling,0
Rodolfo,Swaniawski,ins_116950,62142719,Rodolfo Swaniawski,0
Daija,Brekke,ins_116304,80665006,Daija Brekke,0
Margot,Schiller,ins_116861,87931142,Margot Schiller,0
Corene,Lubowitz,ins_116861,12525528,Corene Lubowitz,0
Okey,Dibbert,ins_116950,27101336,Okey Dibbert,0
Rick,Thompson,ins_116950,49779549,Rick Thompson,0
Arch,Homenick,ins_116950,24229578,Arch Homenick,0
Ken,Greenholt,ins_116527,95020634,Ken Greenholt,0
Rogelio,Tillman,ins_116527,46513593,Rogelio Tillman,0
Helga,Bednar,ins_116861,82934509,Helga Bednar,0
Donna,Konopelski,ins_116248,92916317,Donna Konopelski,0
Neva,Lockman,ins_116527,73603382,Neva Lockman,0
Ross,Luettgen,ins_108798,07762473,Ross Luettgen,0
Wilmer,Bayer,ins_108798,97566836,Wilmer Bayer,0
Addison,Bogan,ins_108798,80625239,Addison Bogan,0
Erling,Hilll,ins_116248,19009732,Erling Hilll,0
Jerod,Borer,ins_116947,31631380,Jerod Borer,0
Anjali,Bosco,ins_116866,84097843,Anjali Bosco,0
Allie,Runolfsdottir,ins_116248,87876799,Allie Runolfsdottir,0
Melvina,Reynolds,ins_116861,43030969,Melvina Reynolds,0
Lincoln,Altenwerth,ins_116861,70681308,Lincoln Altenwerth,0
Einar,Lueilwitz,ins_116866,14403785,Einar Lueilwitz,0
Aliza,DuBuque,ins_108798,67091644,Aliza DuBuque,0
Jadon,Collins,ins_116304,71921713,Jadon Collins,0
Verla,Spencer,ins_116866,76080284,Verla Spencer,0
Rebeka,Strosin,ins_116861,59758839,Rebeka Strosin,0
Mittie,Gerhold,ins_116866,07505171,Mittie Gerhold,0
Miracle,Hoppe,ins_116945,36067419,Miracle Hoppe,0
Aurelia,Kuhlman,ins_108798,98100269,Aurelia Kuhlman,0
Sadye,Ratke,ins_116947,54270611,Sadye Ratke,0
Gracie,Strosin,ins_116861,64841080,Gracie Strosin,0
Nathaniel,Lebsack,ins_116304,17330576,Nathaniel Lebsack,0
Josiane,Morissette,ins_116866,90085049,Josiane Morissette,0
Quincy,Quigley,ins_116866,94970570,Quincy Quigley,0
Helena,Mante,ins_116866,48349570,Helena Mante,0
Vanessa,Hermiston,ins_116861,15388918,Vanessa Hermiston,0
Isai,Mraz,ins_116304,11913714,Isai Mraz,0
Loren,O'Conner,ins_116527,80869063,Loren O'Conner,0
Keven,Williamson,ins_116950,00307093,Keven Williamson,0
Dylan,Ebert,ins_116950,90602308,Dylan Ebert,0
Jeffery,Howell,ins_116947,84543027,Jeffery Howell,0
Olga,Dach,ins_116947,83112379,Olga Dach,0
Stephania,Wehner,ins_116947,35709777,Stephania Wehner,0
Deja,Barton,ins_116527,33006171,Deja Barton,0
Efren,Zemlak,ins_116944,80862303,Efren Zemlak,0
Spencer,Gusikowski,ins_116304,17465589,Spencer Gusikowski,0
Ottis,Douglas,ins_116248,55780634,Ottis Douglas,0
Lennie,Willms,ins_108798,62857595,Lennie Willms,0
Aliza,Wiegand,ins_116861,20531879,Aliza Wiegand,0
Miles,Parker,ins_116527,50584731,Miles Parker,0
Margarita,Graham,ins_116304,28165567,Margarita Graham,0
Ahmed,Schiller,ins_116947,64016971,Ahmed Schiller,0
Serena,Keeling,ins_116248,40610550,Serena Keeling,0
Joesph,Klocko,ins_108798,23216200,Joesph Klocko,0
Kamryn,Flatley,ins_116527,48232091,Kamryn Flatley,0
Karlie,Howell,ins_116944,56906733,Karlie Howell,0
Lexi,Price,ins_116527,40829934,Lexi Price,0
Fernando,Crooks,ins_116248,54497386,Fernando Crooks,0
Elsie,Huel,ins_116866,52042920,Elsie Huel,0
Montana,Herman,ins_116861,21533222,Montana Herman,0
Arno,Bruen,ins_116248,91578798,Arno Bruen,0
Ceasar,Towne,ins_116950,27011180,Ceasar Towne,0
Andreanne,Walsh,ins_116527,40988207,Andreanne Walsh,0
Emma,Spencer,ins_116945,13203324,Emma Spencer,0
Hope,O'Reilly,ins_116304,97711317,Hope O'Reilly,0
Ladarius,Glover,ins_116248,99370725,Ladarius Glover,0
Jeanie,Huels,ins_116950,94517712,Jeanie Huels,0
Gayle,Torphy,ins_116248,22765936,Gayle Torphy,0
Everett,Bechtelar,ins_116945,83580406,Everett Bechtelar,0
Jerod,Jerde,ins_116950,71972438,Jerod Jerde,0
Herman,Hegmann,ins_116866,02094231,Herman Hegmann,0
Emerald,Swaniawski,ins_116950,49130585,Emerald Swaniawski,0
Kenyatta,Weissnat,ins_116866,02704742,Kenyatta Weissnat,0
Eli,Mertz,ins_116947,62705028,Eli Mertz,0
Cleve,Douglas,ins_116945,50021484,Cleve Douglas,0
Matilde,Becker,ins_116304,82404447,Matilde Becker,0
Virgil,Bahringer,ins_116304,30821418,Virgil Bahringer,0
Estel,Hintz,ins_116304,57341126,Estel Hintz,0
Quinten,Walsh,ins_116861,36036045,Quinten Walsh,0
Myles,Stracke,ins_116945,59851754,Myles Stracke,0
Alvina,Mertz,ins_116304,12373579,Alvina Mertz,0
Darrion,Funk,ins_116304,06319212,Darrion Funk,0
Ahmad,Lueilwitz,ins_116866,14637097,Ahmad Lueilwitz,0
Jamil,Halvorson,ins_108798,27737785,Jamil Halvorson,0
Lennie,Willms,ins_116304,24675225,Lennie Willms,0
Bertrand,Kuhic,ins_116950,73831216,Bertrand Kuhic,0
Tyrell,Hudson,ins_116861,17117586,Tyrell Hudson,0
Jarrell,Marks,ins_108798,31144610,Jarrell Marks,0
Marisa,Berge,ins_116304,62581772,Marisa Berge,0
Thea,Blanda,ins_116947,80194105,Thea Blanda,0
Jayda,Batz,ins_116950,32267333,Jayda Batz,0
Lila,Goodwin,ins_116248,64641175,Lila Goodwin,0
Aurelia,Hand,ins_116248,51240035,Aurelia Hand,0
Blake,Rau,ins_116304,43284676,Blake Rau,0
