Name,Amount
Estevan Schumm,24.0
Estevan Weimann,9.399999999999999
Esther Blanda,30.33
Esther Will,40.230000000000004
Estrella Abshire,8.35
Estrella Heaney,28.21
Estrella Kunde,43.59
Estrella O'Conner,5.45
Estrella Spencer,32.7
Estrella Wunsch,45.67
Etha Aufderhar,28.21
Etha Gibson,8.92
Etha Jenkins,57.06
Etha Lemke,26.85
Ethan Fadel,5.64
Ethan Heaney,47.84
Ethan Kihn,14.09
Ethan Pfannerstill,52.35
Ethel Parisian,19.33
Ethel Rau,3.46
Ethel Rogahn,37.010000000000005
Ethel Sawayn,23.04
Ethel Volkman,19.42
Ethelyn Altenwerth,17.1
Ethelyn Moen,37.49
Ethyl Hickle,47.949999999999996
Ethyl Paucek,46.580000000000005
Ethyl Roberts,30.66
Ettie Brekke,51.78
Ettie Dach,47.04
Ettie Rolfson,28.310000000000002
Ettie Runolfsson,37.16
Ettie Stiedemann,35.58
Eudora Dicki,27.25
Eudora Hermiston,12.89
Eudora Nikolaus,20.77
Eudora Sporer,30.21
Eudora Streich,27.919999999999998
Eugene Carter,26.009999999999998
Eugene Ebert,20.36
Eugene Flatley,19.330000000000002
Eugene Gerhold,34.31
Eugene Marvin,29.229999999999997
Eugene Sipes,23.490000000000002
Eugene Swift,10.05
Eugene Weissnat,32.1
Eugenia Fisher,17.85
Eugenia Kemmer,19.55
Eugenia Leannon,26.95
Eugenia Sipes,14.48
Eula Herman,19.15
Eula Johnston,38.99
Eula Kulas,29.189999999999998
Eula Macejkovic,46.75
Eulah Hermiston,35.6
Eulah Hills,31.369999999999997
Eulalia Jones,26.4
Euna Schiller,55.669999999999995
Eunice Heaney,26.22
Eunice Schuster,16.669999999999998
Eunice Stanton,42.55
Eunice Swift,13.98
Eusebio Skiles,53.89
Eva Grant,49.54
Eva Lebsack,36.42
Eva Renner,16.689999999999998
Eva Ruecker,30.759999999999998
Eva Stracke,11.100000000000001
Evalyn Sanford,49.519999999999996
Evalyn Schinner,41.75
Evalyn Tremblay,26.16
Evalyn Ziemann,31.830000000000002
Evan Breitenberg,12.54
Evan Fritsch,41.33
Evan Koss,41.86
Evan Kuhlman,38.97
Evan Rutherford,7.15
Evangeline Armstrong,41.74
Evangeline Huel,36.53
Evangeline Torphy,30.220000000000002
Evangeline Weimann,46.05
Evans Bednar,20.66
Eve Cormier,37.13
Eve Effertz,20.89
Eve McKenzie,15.23
Eveline Wilkinson,30.5
Eveline Zieme,21.71
Evelyn Armstrong,25.009999999999998
Evelyn Breitenberg,19.4
Evelyn Treutel,29.939999999999998
Everardo Medhurst,4.43
Everardo Mraz,39.589999999999996
Everett Bechtelar,62.97
Everett Hayes,9.48
Everett Kassulke,26.67
Everett Lesch,35.01
Everette Ebert,36.54
Everette Schaden,5.68
Everette Shanahan,26.92
Everette Stoltenberg,8.43
Everette Witting,6.52
Evert Ritchie,25.1
Evert Thiel,41.79
Evie Bosco,25.16
Evie Olson,27.19
Evie Spinka,28.450000000000003
Ewald Bergstrom,36.31
Ewald Daniel,28.06
Ewald Kihn,35.84
Ewald Koch,10.2
Ewald Kuhic,16.84
Ewald Ratke,12.29
Ewald Witting,32.22
Ewell Dicki,13.209999999999999
Ewell Pollich,18.83
Ewell Shanahan,32.01
Ewell Welch,36.62
Ezekiel Beahan,28.0
Ezekiel Greenholt,28.02
Ezekiel Kirlin,48.89
Ezekiel Lebsack,31.310000000000002
Ezekiel Legros,8.18
Ezekiel Mills,32.44
Ezekiel Quigley,19.15
Ezequiel Bartoletti,43.87
Ezequiel Cartwright,46.92
Ezequiel Deckow,5.07
Ezequiel Hilpert,46.71
Ezequiel Rowe,19.91
Ezequiel Schuster,21.98
Ezra Hintz,30.419999999999998
Ezra Terry,24.37
Fabian Denesik,47.089999999999996
Fabian Ruecker,28.81
Fabiola Cassin,32.71
Fabiola Leffler,39.43
Fabiola Macejkovic,34.5
Fabiola Mayert,28.97
Fae Buckridge,47.88
Fae Mosciski,27.83
Fae Wolf,32.019999999999996
Fannie Adams,11.01
Fannie Brakus,37.34
Fannie Goyette,23.4
Fannie Quitzon,53.8
Fannie Satterfield,27.08
Fanny Little,49.699999999999996
Fanny Zboncak,38.96
Fatima Cummings,17.299999999999997
Fatima Rempel,35.82
Faustino Kuhic,9.7
Faustino Mueller,22.46
Fausto Brekke,46.33
Fausto Hegmann,5.67
Fausto Kautzer,30.810000000000002
Fausto Ryan,39.06
Fay Heidenreich,60.88
Fay Herman,41.01
Fay King,12.68
Fay McGlynn,8.87
Faye Renner,13.600000000000001
Federico Gorczany,49.58
Federico Konopelski,38.21
Felicia Cole,68.95
Felicia Franey,28.8
Felicia Kunze,17.509999999999998
Felicia Mraz,12.44
Felicia Murphy,38.230000000000004
Felicita Romaguera,71.18
Felicita Runolfsdottir,17.03
Felicity Bins,13.74
Felicity Dicki,26.82
Felicity Gaylord,72.59
Felicity Pollich,14.3
Felipa Rolfson,9.24
Felipa Schaefer,31.7
Felipa Ullrich,25.32
Felipe Kuhn,29.119999999999997
Felipe Ryan,11.379999999999999
Felix Walsh,50.309999999999995
Felix Windler,19.44
Felton Funk,66.8
Felton Lowe,39.94
Fermin Mohr,35.43
Fermin Waters,47.25
Fermin Weissnat,29.73
Fern Bashirian,51.6
Fern Donnelly,14.469999999999999
Fern McLaughlin,41.629999999999995
Fern Romaguera,57.83
Fernando Bogan,31.139999999999997
Fernando Crooks,37.1
Fernando Greenfelder,27.17
Fernando Hettinger,45.87
Fernando Wisozk,51.69
Fernando Zboncak,14.52
Ferne VonRueden,52.239999999999995
Fidel Botsford,14.76
Fidel Cole,18.74
Fidel Wilkinson,67.18
Filiberto Green,35.0
Filiberto Hansen,16.020000000000003
Filiberto Klocko,23.66
Filiberto Langworth,14.0
Filiberto Leuschke,20.55
Filomena Gottlieb,61.72
Filomena Medhurst,31.16
Filomena Robel,4.9
Finn Hessel,8.39
Finn Pfannerstill,25.98
Fiona Franey,12.67
Fiona Kassulke,15.71
Fiona Lindgren,48.88
Flavie Jacobson,29.990000000000002
Flavie Towne,17.16
Flavio Bauch,23.299999999999997
Flavio Satterfield,16.439999999999998
Flavio Senger,49.07
Flavio Thiel,33.45
Fleta Yundt,33.65
Fletcher Hills,34.36
Fletcher Kemmer,22.1
Fletcher Powlowski,17.7
Fletcher Rowe,37.0
Flo Borer,8.27
Flo Kuhic,40.4
Flo Little,68.56
Flo Predovic,16.37
Florence Casper,6.88
Florence Durgan,5.0
Florence Friesen,26.150000000000002
Florence Hudson,3.49
Florence Muller,22.189999999999998
Florencio Boyle,15.14
Florencio Brakus,21.85
Florencio Johns,32.29
Florian Bernhard,21.39
Florian Boyer,33.67
Florian Konopelski,26.35
Florian Kreiger,24.16
Florian Kris,26.3
Florian Schuster,40.47
Florida Hamill,23.43
Florine Bradtke,28.11
Florine Cummerata,72.4
Florine Kunze,23.35
Flossie Grimes,35.900000000000006
Flossie Kerluke,30.71
Flossie Kunde,11.39
Flossie Schultz,24.830000000000002
Floy Roob,44.17
Floyd Pagac,35.68
Floyd Zieme,13.34
Ford Abbott,31.64
Ford Kassulke,32.35
Forest Lueilwitz,61.56
Forest Veum,19.58
Forrest Bednar,46.910000000000004
Forrest Emard,35.65
Forrest Franecki,25.909999999999997
Forrest Huel,19.130000000000003
Foster Collins,34.58
Foster Hessel,5.37
Foster Kautzer,21.07
Foster McCullough,57.620000000000005
Foster Osinski,21.68
Foster Willms,27.090000000000003
Frances Jacobs,25.45
Frances Jast,7.16
Frances Toy,31.380000000000003
Frances Walker,6.15
Francesca Collins,33.72
Francesca Maggio,17.09
Francesca Mitchell,14.51
Francesca O'Hara,37.11
Francesca Welch,6.29
Francesco Larkin,13.59
Francesco Muller,27.72
Francesco Sawayn,20.08
Francesco Waters,28.66
Francis Lueilwitz,48.72
Francisca Bauch,38.230000000000004
Francisca Grimes,24.48
Francisca Reinger,19.46
Franco Kreiger,34.59
Franco Lindgren,31.169999999999998
Franco Schroeder,30.64
Frank Lynch,28.46
Frank Marks,11.44
Frankie Borer,21.43
Frankie Fadel,2.49
Frankie Huel,23.98
Frankie Rice,13.25
Frankie Schmidt,45.290000000000006
Franz Gutkowski,24.58
Franz Lind,33.870000000000005
Franz Rowe,23.23
Fred Cormier,59.72
Fred Gleason,47.73
Fred Windler,33.54
Freda Larson,12.54
Freddie Hilll,24.6
Freddie O'Connell,22.23
Freddie Toy,25.58
Freddy Buckridge,33.54
Freddy Franey,52.39
Frederic Kunde,58.51
Frederic Lockman,29.51
Frederic Olson,57.34
Frederic Weber,35.51
Frederick Block,7.25
Frederick Kshlerin,55.41
Frederik Beer,35.52
Frederik Cummerata,38.68
Frederik Torphy,33.08
Frederik Weimann,31.77
Frederik Zieme,36.53
Frederique Buckridge,17.23
Frederique Denesik,44.02
Frederique Gulgowski,37.7
Frederique Hodkiewicz,30.72
Frederique Pagac,17.29
Frederique Reichert,34.86
Frederique Walter,23.68
Frederique Zieme,30.29
Fredrick Champlin,28.88
Fredrick Kuvalis,32.71
Fredy Collier,56.07
Fredy Herman,20.2
Fredy Murphy,27.13
Freeda Bashirian,38.01
Freeda Baumbach,27.03
Freeda Huel,50.14
Freeda Schmidt,24.63
Freeman Batz,15.25
Freeman Cummerata,36.47
Freida Dickens,53.71
Freida Gutmann,68.23
Freida Kreiger,39.55
Freida Rau,12.02
Freida Reynolds,10.29
Freida Stracke,14.0
Frida Doyle,57.57
Frida West,19.4
Frieda Hoppe,34.93
Frieda Langosh,61.78
Friedrich Hilpert,16.32
Friedrich King,17.67
Friedrich Schuster,44.83
Friedrich Tremblay,24.57
Fritz Botsford,43.44
Fritz McCullough,38.02
Furman Douglas,26.95
Furman Ferry,31.729999999999997
Furman Schaden,25.54
Furman Walsh,21.79
Gabe Schowalter,43.07
Gabriel Beer,14.98
Gabriel Green,58.89
Gabriel Hilll,76.66
Gabriel Runolfsson,49.629999999999995
Gabriella Gusikowski,31.580000000000002
Gabriella Shields,54.3
Gabrielle Bogisich,12.55
Gabrielle Crist,30.97
Gabrielle Strosin,21.25
Gabrielle Wisoky,39.29
Gabrielle Yundt,7.41
Gaetano Gottlieb,22.810000000000002
Gaetano Medhurst,9.56
Gaetano Prosacco,23.5
Gaetano Rolfson,16.57
Gaetano Toy,60.61
Gaetano Zulauf,31.740000000000002
Gage Block,42.25
Gage Emard,17.73
Gage Schroeder,17.44
Gail Doyle,44.82
Gail O'Conner,40.980000000000004
Gail O'Kon,51.300000000000004
Gardner Dare,41.56
Gardner Hilpert,18.5
Gardner Osinski,27.71
Garett Bins,10.17
Garett Davis,25.23
Garett Kunze,34.39
Garett Murray,51.29
Garfield Bins,25.36
Garfield Harvey,35.56
Garfield Keeling,15.84
Garfield Lind,31.56
Garfield Sauer,32.22
Garland Herzog,25.560000000000002
Garland Koch,47.480000000000004
Garland Sporer,54.63
Garland Zboncak,33.84
Garnet Altenwerth,14.56
Garnet Green,32.97
Garnet Hand,49.9
Garnet Macejkovic,15.93
Garnet Schuster,32.74
Garnett Emmerich,21.13
Garret Heathcote,41.06
Garret Lang,30.01
Garret O'Connell,36.19
Garrett Strosin,21.189999999999998
Garrick Ledner,27.439999999999998
Garrison Champlin,33.88
Garrison Gusikowski,21.98
Garrison Lockman,35.36
Garrison Stracke,16.669999999999998
Garry Ebert,4.86
Garry Langworth,39.05
Garth Gottlieb,31.67
Garth Grant,26.689999999999998
Garth Kohler,46.51
Garth Quigley,7.779999999999999
Gaston Corwin,10.4
Gaston Gislason,44.75
Gay Dooley,41.85
Gay Franecki,32.76
Gay Mitchell,28.0
Gay Ryan,29.27
Gay Torp,8.32
Gay Walsh,11.620000000000001
Gayle DuBuque,36.61
Gayle Jones,40.2
Gayle Torphy,46.8
Gaylord Donnelly,15.24
Gaylord Hegmann,15.59
Gaylord Rodriguez,29.03
Gaylord Wehner,8.55
Gene Bahringer,75.54
Gene Larkin,22.02
Gene Mraz,26.05
Gene Thompson,17.509999999999998
General Heidenreich,20.169999999999998
General Heller,37.47
General Larson,4.27
General McDermott,33.61
General Ullrich,43.36
Genesis Dickens,10.08
Genesis Quigley,17.58
Genesis Schmitt,18.52
Genevieve Emmerich,17.009999999999998
Genevieve Goodwin,43.519999999999996
Genevieve Hyatt,19.98
Genevieve Rolfson,31.75
Genevieve Wiegand,26.990000000000002
Gennaro Dicki,35.03
Gennaro Gorczany,10.82
Gennaro Hilpert,35.53
Gennaro Leannon,33.75
Gennaro Lemke,34.28
Gennaro Schamberger,25.759999999999998
Genoveva Fisher,29.869999999999997
Genoveva Gusikowski,50.77
Genoveva Krajcik,31.28
Genoveva Kuhn,40.53
Genoveva Mitchell,20.03
Genoveva Reinger,53.37
Genoveva Runolfsdottir,19.310000000000002
Genoveva Yost,41.05
Geo Beatty,18.72
Geo VonRueden,21.19
Geoffrey Aufderhar,25.6
Geoffrey Bednar,21.479999999999997
Geoffrey Skiles,31.44
Geoffrey Spencer,52.65
Geoffrey Wilderman,32.85
George Predovic,21.21
Georgette Cormier,43.64
Georgette Kuhic,22.31
Georgiana Hamill,27.23
Georgiana Waters,34.43
Georgianna Davis,31.259999999999998
Georgianna Toy,26.369999999999997
Geovanni Miller,33.78
Geovanni Pouros,9.35
Geovanni Rippin,12.7
Geovanni Waters,33.09
Geovanni Wiegand,36.6
Geovanny Blanda,25.29
Geovany Feeney,37.879999999999995
Geovany Kling,30.9
Geovany Ritchie,37.21
Geovany Rolfson,9.1
Geovany Waters,17.9
Gerald Adams,13.41
Gerald Anderson,48.99
Gerald Heaney,20.81
Gerald Kilback,15.780000000000001
Gerald Kovacek,29.25
Geraldine MacGyver,19.509999999999998
Geraldine Macejkovic,59.85
Geraldine Rice,25.83
Geraldine Weber,22.97
Gerard Gleichner,32.53
Gerard Hammes,8.13
Gerard Keebler,56.41
Gerard Nitzsche,36.88
Gerard Skiles,53.589999999999996
Gerard Thompson,46.59
Gerardo Breitenberg,53.78
Gerardo Dooley,48.37
Gerardo Gleichner,28.1
Gerardo Hilpert,10.030000000000001
Gerardo Lindgren,66.99000000000001
Gerardo McKenzie,23.05
Gerda Grant,29.240000000000002
Gerda Gusikowski,40.120000000000005
Gerda O'Conner,68.99
Gerda Russel,27.51
Gerda Welch,9.73
Gerda Witting,45.08
Gerhard Murray,11.55
Gerhard Weimann,33.790000000000006
German Harvey,24.36
German Herzog,41.88
Gerry Aufderhar,15.55
Gerry McClure,12.42
Gertrude Gusikowski,25.9
Gertrude Hayes,37.41
Gertrude Miller,6.07
Gertrude Schulist,17.69
Gertrude Waters,19.79
Gia Hayes,17.880000000000003
Gia Prohaska,45.510000000000005
Gianni Hane,43.989999999999995
Gianni Welch,51.36
Gideon Fadel,41.42
Gideon Kub,37.7
Gideon McCullough,27.54
Gideon Mertz,47.2
Gideon Stroman,1.55
Gilbert Hamill,9.24
Gilbert Hermann,39.589999999999996
Gilberto Champlin,42.44
Gilberto Gutkowski,10.059999999999999
Gilberto Upton,41.44
Gilda Erdman,28.13
Gilda Pfeffer,62.67
Gilda Thiel,33.86
Gilda Torphy,31.42
Gilda Wiza,2.9299999999999997
Giles Doyle,27.349999999999998
Giles Haag,7.29
Giles Lowe,67.67
Giles Sipes,27.78
Giles Sporer,18.1
Giles Witting,33.32
Gillian Beatty,33.019999999999996
Gillian Feeney,22.63
Gillian Funk,47.72
Gillian Lockman,25.75
Gillian Parisian,14.149999999999999
Gina Willms,9.629999999999999
Gino Jerde,36.879999999999995
Gino Lindgren,26.119999999999997
Gino Metz,32.91
Gino Parisian,64.52
Giovani Cummings,28.95
Giovani Kulas,5.13
Giovani Schneider,24.36
Giovanna Ferry,38.15
Giovanna Gerlach,19.34
Giovanna Toy,27.32
Giovanna Veum,11.11
Giovanni Christiansen,56.11
Giovanni Dietrich,47.81
Giovanni Emmerich,29.799999999999997
Giovanni Fritsch,35.64
Giovanni Jast,42.14
Giovanni Kling,5.359999999999999
Giovanni Ratke,26.61
Giovanni Von,33.17
Giovanny Berge,22.57
Gisselle Cole,47.86
Gisselle Fahey,16.53
Gisselle Huels,17.68
Gisselle O'Keefe,12.719999999999999
Giuseppe Fadel,18.46
Giuseppe Moore,18.65
Giuseppe Mraz,46.36
Gladyce Kuhic,38.730000000000004
Gladyce Leuschke,34.16
Gladyce Rogahn,12.719999999999999
Gladyce Spencer,37.63
Gladys Collier,25.5
Glen McKenzie,24.15
Glen Rowe,22.810000000000002
Glen Simonis,9.56
Glen Stracke,23.009999999999998
Glen Trantow,16.939999999999998
Glenna Farrell,24.73
Glenna Moen,64.56
Glenna Schumm,49.7
Glennie Senger,44.04
Gloria Veum,27.62
Godfrey Boyer,25.830000000000002
Godfrey Jaskolski,22.78
Godfrey Pollich,37.97
Godfrey Prosacco,7.82
Golda Stracke,30.7
Golden Hilll,27.009999999999998
Gonzalo McGlynn,3.64
Gonzalo Powlowski,21.71
Gonzalo Strosin,50.72
Gonzalo Tromp,21.169999999999998
Gordon Halvorson,37.769999999999996
Gordon Sanford,4.53
Grace Carroll,26.96
Grace Hagenes,33.66
Gracie D'Amore,29.8
Gracie Moore,41.21
Gracie Strosin,39.32
Graciela Mayert,31.52
Graciela Moen,20.09
Graciela Nienow,40.46
Graciela Runolfsdottir,56.28
Grady Cronin,40.12
Grady Douglas,25.22
Grady Morar,10.38
Grady Wunsch,51.41
Graham McCullough,19.47
Graham Turner,12.93
Grant Littel,5.29
Grant Little,71.68
Grant Schmitt,17.71
Grant Streich,36.71
Granville Beahan,10.98
Granville Boehm,67.67
Granville Nader,34.93
Granville Toy,9.02
Granville Zieme,45.13
Grayce Gibson,36.96
Grayce Greenfelder,56.97
Grayce Nitzsche,37.3
Grayson Dickinson,38.57
Grayson Fahey,14.870000000000001
Grayson Nitzsche,19.89
Grayson Reichel,25.71
Green Tremblay,10.75
Greg Bayer,40.2
Greg Emmerich,7.26
Greg Kessler,26.58
Greg Ortiz,17.830000000000002
Greg Schroeder,16.54
Greg Torp,43.32
Gregoria Fritsch,22.880000000000003
Gregoria Hammes,50.29
Gregoria Ledner,28.009999999999998
Gregoria Metz,13.46
Gregorio Auer,29.54
Gregorio Bartell,24.75
Gregorio Cruickshank,35.47
Gregorio Hane,25.28
Gregorio Hermiston,27.57
Gregorio Maggio,40.61
Gregorio Runte,22.6
Gregory Abshire,14.36
Gregory Bailey,20.77
Gregory Connelly,27.740000000000002
Gregory Price,16.21
Greta Predovic,29.63
Greta Reichel,15.62
Gretchen McDermott,14.68
Gretchen Swaniawski,25.71
Greyson Conn,29.259999999999998
Greyson Crona,48.04
Greyson Friesen,13.43
Greyson Langworth,41.13
Greyson Quigley,31.660000000000004
Greyson Romaguera,36.44
Griffin Mayer,28.48
Grover Armstrong,28.36
Grover D'Amore,21.66
Grover Schuster,42.78
Guadalupe Dickens,32.5
Guadalupe Rippin,19.96
Guadalupe Stokes,39.47
Gudrun Bogisich,29.0
Gudrun Hudson,46.42
Gudrun Kuhn,49.54
Gudrun Lowe,30.75
Guido Ondricka,42.33
Guido Treutel,12.4
Guillermo Morar,21.89
Guillermo Robel,16.33
Guillermo Rodriguez,32.21
Guillermo Schuppe,20.1
Guiseppe Anderson,29.29
Guiseppe DuBuque,13.46
Guiseppe Harris,41.35
Guiseppe Mitchell,24.79
Guiseppe Schmidt,13.280000000000001
Guiseppe Sporer,5.55
Gunnar Bergnaum,23.06
Gunnar Ratke,51.14
Gunnar Zemlak,59.82
Gunner Baumbach,26.130000000000003
Gunner Hills,58.86
Gunner Jast,51.120000000000005
Gus Koss,32.39
Gus Rogahn,50.69
Gus West,36.37
Gussie Crona,14.079999999999998
Gussie Grant,43.620000000000005
Gussie Marquardt,24.62
Gussie Mraz,31.57
Gussie Predovic,32.36
Gust Kling,37.26
Gust McClure,24.28
Gust McGlynn,22.52
Gustave Kub,8.59
Guy Sawayn,25.08
Guy Torp,28.22
Gwen Bins,62.19
Gwen Collier,9.11
Gwen Halvorson,36.12
Gwen Kautzer,14.49
Hadley Bauch,27.330000000000002
Hadley Emmerich,26.84
Hadley Hoppe,12.100000000000001
Hadley Ledner,43.5
Hadley Runte,25.919999999999998
Hailee Feil,39.46
Hailee Jast,39.769999999999996
Hailey Boyer,13.27
Hailey Osinski,41.629999999999995
Hailey Watsica,14.96
Hailie Dach,36.6
Hailie Grady,13.44
Hailie Torp,27.259999999999998
Hailie Windler,13.91
Hal Brakus,54.51
Haleigh Dickinson,33.19
Haleigh Goyette,44.81
Haleigh Medhurst,42.9
Haley Abshire,71.22
Haley Auer,60.2
Haley Lockman,14.82
Haley Orn,48.46
Haley Stamm,34.019999999999996
Halie McLaughlin,28.39
Halie Reilly,17.7
Halle Jast,24.65
Halle Kihn,34.08
Halle Schinner,42.66
Hallie Donnelly,28.189999999999998
Hallie Koss,17.21
Hallie Kulas,40.54
Hank Block,35.03
Hanna Hermiston,28.7
Hanna Hessel,54.98
Hanna Kohler,26.82
Hanna Parker,39.54
Hannah Fay,27.02
Hannah Mills,58.019999999999996
Hannah Spencer,22.96
Hannah Williamson,47.57
Hans Carroll,66.53999999999999
Hans Conroy,21.92
Hans Gutkowski,19.9
Hans Mohr,47.97
Hans Orn,36.42
Hans Rogahn,40.660000000000004
Hans Schuster,41.26
Hardy Kozey,18.51
Hardy Legros,35.21
Harley Lemke,22.55
Harley Mann,24.57
Harley Stamm,13.81
Harmon Casper,46.95
Harmon Kohler,56.16
Harmon Stehr,20.64
Harmony Bechtelar,50.94
Harmony Feil,42.29
Harmony Monahan,26.25
Harmony Oberbrunner,22.37
Harmony Thiel,80.49
Harold Bernhard,20.14
Harold Dare,30.77
Harold Hand,34.870000000000005
Harold Hauck,21.62
Harold Heller,28.56
Harold Johns,9.01
Harold Stamm,8.36
Harold Walker,32.06
Harrison Daniel,27.17
Harrison Gleason,23.25
Harrison Stamm,18.28
Harry Mitchell,57.339999999999996
Harry Thiel,33.4
Harry Williamson,27.75
Harvey Leannon,29.98
Harvey McDermott,22.57
Harvey Prosacco,41.93
Harvey Rosenbaum,31.95
Harvey Ullrich,23.17
Haskell Heidenreich,9.459999999999999
Haskell Larson,34.47
Haskell Schneider,21.04
Haskell Stoltenberg,22.73
Haskell Watsica,45.34
Hassan Brekke,42.22
Hassan Feil,22.720000000000002
Hassan Hayes,3.27
Hassan McGlynn,16.72
Hassan Wilkinson,23.59
Hassie Buckridge,13.43
Hassie Parker,9.5
Hassie Quitzon,23.81
Hassie Schinner,34.39
Hattie Kuhic,21.6
Haven Bailey,36.87
Haven Cole,29.060000000000002
Haven Effertz,35.44
Haven Heaney,6.54
Hayden Denesik,42.81
Hayden Durgan,12.96
Hayden Fritsch,55.76
Hayden Lebsack,17.28
Hayden Ledner,44.12
Hayden Marvin,29.709999999999997
Hayden Murray,27.490000000000002
Hayden Schultz,35.9
Hayden Walsh,30.5
Haylee Rogahn,19.34
Haylee Torphy,43.49
Haylee West,16.990000000000002
Hayley Armstrong,45.15
Hayley Bernier,47.57
Hayley Donnelly,26.18
Hayley Kohler,16.84
Hayley Orn,16.69
Hayley Stehr,41.45
Haylie Wilderman,29.56
Hazel Dare,40.8
Hazel Paucek,31.29
Hazle Jacobs,30.12
Hazle Lesch,52.08
Hazle Little,32.79
Hazle Rice,19.630000000000003
Hazle Shanahan,28.6
Heath Ledner,45.61
Heath Prohaska,11.29
Heather Bauch,15.25
Heather Douglas,44.7
Heather Kovacek,40.67
Heather Mayert,27.29
Heaven Leannon,28.64
Heaven Thompson,19.39
Heaven Walker,22.55
Heber Emmerich,11.11
Heber Hodkiewicz,30.36
Heber Labadie,20.98
Heber Mante,13.25
Heber Mertz,32.24
Heber Walter,6.21
Hector Rath,10.05
Heidi Baumbach,15.34
Heidi Carroll,41.68
Heidi Fadel,5.0
Heidi Flatley,39.67
Heidi Leannon,48.92
Heidi Swift,28.04
Helen Dach,22.25
Helen Ledner,62.33
Helena Bashirian,36.25
Helena Hilpert,35.85
Helena Mante,12.48
Helena Schiller,32.64
Helene Pouros,28.25
Helene Ratke,31.67
Helene Wyman,34.84
Helga Bednar,37.67
Helga Dare,13.68
Helga Ryan,23.42
Helga Streich,31.64
Hellen Oberbrunner,22.42
Hellen Parker,29.619999999999997
Hellen Runolfsson,21.88
Hellen Smith,31.939999999999998
Hellen Turner,27.089999999999996
Hellen Walker,15.36
Hellen White,15.510000000000002
Helmer Kirlin,13.280000000000001
Heloise Bahringer,1.58
Heloise Doyle,32.69
Heloise Krajcik,50.11
Heloise Lesch,41.519999999999996
Heloise Vandervort,42.74
Heloise Wilderman,20.72
Henderson Parisian,41.29
Henderson Rolfson,31.970000000000002
Henderson Waelchi,23.810000000000002
Henri Cole,23.92
Henri Miller,10.9
Henriette Gorczany,23.66
Henriette Hirthe,18.22
Henry Wolff,2.87
Herbert Auer,39.64
Herbert Boyle,22.5
Herman Brekke,32.01
Herman Hammes,36.62
Herman Hegmann,49.94
Herman Wolff,20.68
Herman Wunsch,2.35
Hermann Berge,13.680000000000001
Hermann Bradtke,36.59
Hermann Keebler,24.91
Herminia Labadie,15.54
Herminia Rempel,25.84
Herminio Cartwright,22.270000000000003
Herminio Graham,35.42
Herminio Koelpin,30.37
Herminio Schoen,5.14
Herminio Wolff,54.199999999999996
Hershel Homenick,20.48
Hershel Lemke,25.31
Hershel Schinner,34.7
Herta Emard,29.07
Herta O'Connell,17.29
Herta Reichert,33.95
Herta Schuppe,16.86
Hertha Gottlieb,24.26
Hertha Hintz,40.32
Hertha Keeling,3.82
Hertha Lakin,28.029999999999998
Hester Hansen,16.119999999999997
Hester O'Kon,34.8
Hester Wisozk,64.53999999999999
Hester Zemlak,22.58
Hettie Beatty,14.48
Hettie Cruickshank,26.02
Hettie Fisher,34.010000000000005
Hilbert Shanahan,3.54
Hilbert Strosin,48.59
Hilda Bins,28.93
Hilda Brakus,8.93
Hilda Corwin,19.240000000000002
Hilda Fahey,21.08
Hilda Heathcote,33.92
Hilda Jacobson,10.69
Hilda Runte,6.92
Hilda Stanton,32.95
Hilda Steuber,22.740000000000002
Hildegard Friesen,15.75
Hildegard Ritchie,21.33
Hillard Block,47.28
Hillard Hackett,39.41
Hillary Bechtelar,41.43
Hillary Pfeffer,31.69
Hillary Vandervort,34.75
